700	34	10289
10234	14	6524
6447	20	3400
2096	30	6786
6534	30	7670
12205	2	11471
11569	20	13207
1335	8	12585
6579	30	5253
11916	0	9008
6853	14	6651
13915	2	8641
11527	22	5966
1311	18	10013
11347	22	12676
13021	18	14133
6904	34	742
12990	17	11645
12603	24	13290
12966	17	1786
1868	11	5868
1299	1	12202
2705	13	10308
956	24	4533
8643	32	12749
1936	27	6139
9247	10	1902
12742	15	10940
5967	13	13236
13602	30	9119
11133	10	1319
7930	18	1111
2183	10	4585
1110	33	9327
7113	22	699
14101	34	10289
9429	18	1111
4542	20	8100
10172	15	891
3326	34	10937
13099	30	11324
9968	10	1504
12637	33	143
1443	9	887
6411	34	10937
10503	22	6671
4056	20	5175
3062	6	7522
8780	15	7056
2617	18	9806
5525	33	265
7235	26	8667
8593	1	3236
1661	2	16
825	4	13575
89	0	9008
2429	18	1710
11852	22	519
10647	4	8668
8604	26	10464
13168	0	9891
11911	30	2569
10880	10	2943
1151	18	6994
11829	22	14040
9231	26	7776
972	5	9039
11313	20	11652
5216	10	3320
9523	18	5828
12747	22	8490
1297	30	8277
5816	34	7082
7871	29	12246
13725	30	5645
9098	30	12100
6770	30	7307
1176	34	10937
9239	5	1136
6625	18	13385
4285	14	11228
8987	11	704
6303	10	6799
1594	35	13701
4410	15	9248
1175	25	5895
12594	10	4425
4467	22	11242
9837	4	11112
10558	22	6967
10933	0	3097
5592	25	504
1914	18	1710
8843	18	8740
8142	10	13363
7544	24	5849
9938	18	305
1791	22	6987
4454	18	12439
3099	10	1319
1465	18	8740
6748	27	8862
7159	20	6356
4204	23	5680
5275	25	2638
11426	0	404
1139	13	11165
2239	24	11484
10057	13	3235
14058	30	4928
8264	20	7149
14091	30	3365
10305	18	2633
3002	10	4928
4026	18	5824
6890	35	1199
7993	15	2254
9923	24	7190
6951	9	3615
896	15	9701
7973	34	1693
1778	30	11777
7158	23	6447
5664	20	12187
978	20	8223
10645	30	6925
14106	10	13448
12765	24	9619
11158	5	8370
1618	24	10312
13395	13	3944
11968	22	8231
12312	11	1396
8870	30	8874
4152	18	142
11815	22	12717
559	26	4311
10980	24	9363
1104	20	5262
1529	22	1451
12589	10	11244
11371	30	9178
10173	4	12301
6246	13	8311
778	24	1941
5942	15	1463
7262	24	3975
13328	12	4349
9582	11	8029
13145	18	9049
2456	22	1682
4290	15	1048
101	26	6461
7003	5	13548
2610	18	142
2030	30	363
13587	10	4928
11117	24	13868
2488	4	2331
4174	12	4090
11812	18	13048
9469	17	6289
12950	18	6245
12558	10	12162
12544	24	5211
9391	8	7411
3917	20	6836
7406	30	8000
13692	18	4331
4372	22	7119
5140	0	412
7327	32	7863
13678	19	4835
2839	13	685
2837	27	1936
2752	18	8373
3986	22	8448
4399	30	8162
2082	10	4928
7375	18	8150
13729	15	2175
10631	20	363
12221	15	7528
898	20	11827
12487	24	10689
12638	32	623
2772	19	3870
13577	20	11869
9397	22	5966
3370	31	11
2829	18	4232
4082	18	4872
12839	18	142
8387	10	1032
7972	34	11170
9736	32	1512
10868	22	5185
12485	9	12966
2272	15	351
3627	30	12907
12132	24	1729
209	32	11381
3436	25	1019
4914	18	14133
12087	20	8274
1147	19	9310
7591	10	5169
8494	18	1039
9422	18	2633
12514	18	3862
7297	4	14110
12524	20	11415
3673	30	1734
13177	11	10571
7845	18	14133
11380	5	10318
27	4	11910
8133	30	961
8915	16	3677
11495	18	4331
8194	30	1552
4257	32	11400
13917	18	3266
7357	22	8314
12450	18	8008
2509	10	1319
7005	35	6633
6126	24	1748
6055	30	5743
10515	15	8096
595	18	2633
5676	9	6431
5841	35	3571
2126	15	10975
12272	30	1868
3640	14	11097
4198	18	10013
2406	34	5451
107	10	4928
11175	15	5952
5318	15	3937
10776	20	8710
333	4	633
2965	34	10937
6177	33	12404
11541	3	11087
5623	34	10937
2261	4	6080
6377	4	9270
3444	13	3282
3060	32	4918
2395	18	10013
1250	26	2132
11534	24	8048
8804	7	1390
637	4	7193
6950	5	3220
7995	29	5788
5843	18	10013
527	4	6678
12853	15	2038
702	10	11465
6227	19	9232
125	0	5466
11316	31	9609
8059	18	3945
4060	10	11355
6137	34	10937
9977	18	399
11038	20	4832
12823	30	9423
6515	24	8734
9774	30	4276
2095	15	3333
10514	14	9750
4937	22	11233
636	34	10289
8783	34	5540
4712	18	9049
806	4	13044
10998	20	11324
14130	18	9216
8422	10	1319
1237	11	12995
9807	5	10970
4461	15	3341
9251	10	8732
10637	25	1804
11097	14	5473
2016	18	13385
3351	6	2600
5808	5	12787
8454	24	8610
1532	11	11828
2551	24	1340
7026	30	8965
13151	19	4635
2745	24	1362
8907	14	509
7303	10	5169
3407	20	2562
6086	23	6274
7205	22	10099
4272	18	2984
5942	15	5674
11876	25	13811
4777	30	11721
3411	30	8375
12996	4	9270
5735	25	13857
10482	10	10203
2892	35	153
5887	22	5245
8815	27	1936
13130	22	3828
11333	23	10409
2146	10	13448
7025	18	8821
4320	1	5597
7773	4	4406
3622	21	2020
10109	5	2838
2126	15	11493
8712	19	2178
7320	18	2227
8559	11	8623
11	20	13585
7095	24	13176
13302	22	9336
1569	24	7852
232	5	403
12832	5	12318
3687	5	10020
11272	22	389
6424	19	10915
13396	30	12036
9147	32	13985
5255	10	110
13339	26	5491
11299	20	13545
2464	27	7213
5544	10	1579
5114	9	9089
6187	11	8563
4411	34	6265
5709	10	110
13446	18	7509
10708	33	1651
1273	18	13157
2361	27	13474
9866	8	7732
2393	6	8081
13841	13	2083
8773	14	1894
10498	31	4531
1279	34	10937
6283	30	1402
9664	18	1039
11240	4	2889
7813	14	6055
313	11	11850
1192	11	8188
6546	9	10124
9440	22	2164
5430	14	13453
10476	27	6139
11609	20	10215
9293	10	13965
1496	17	12582
3153	34	804
4641	6	7259
13234	19	7593
10662	5	13146
4491	18	2973
3235	18	10013
13882	18	8373
12322	5	3876
873	18	331
6360	21	3468
170	34	12035
11722	18	2633
6807	14	5313
2965	13	12575
9029	20	6862
13380	24	12733
11569	0	449
11651	30	11087
8306	20	11324
12127	20	516
3773	35	10103
6827	20	4561
3445	32	1321
7744	8	471
687	18	5909
11935	30	87
8572	19	7063
3262	33	11115
8011	18	4331
11183	11	3172
665	25	5166
5842	22	1133
7083	33	769
13154	32	7527
4590	22	11938
3905	18	10013
10779	34	742
13421	33	2272
6826	24	4942
3888	11	7814
9597	30	6531
7304	18	1710
9988	18	10491
4358	34	10937
6608	33	896
4221	22	2441
8270	30	1350
7072	10	6813
1372	14	6793
3271	18	2742
2436	4	4193
7296	24	926
5902	4	1657
7993	15	14176
12286	4	3678
1797	25	7381
7557	18	2633
12975	20	10087
8311	10	110
5045	25	12706
10563	11	3068
9259	26	2944
1697	30	5627
13187	13	14162
6997	31	12120
828	22	1384
1050	25	7087
5916	2	440
6167	18	13452
1878	18	1710
7198	22	2136
3496	33	4180
4362	30	13147
7633	18	11800
11970	6	2600
10579	31	10841
49	35	1199
13793	14	3536
4335	15	5763
8176	19	9787
3053	33	3412
4655	18	11800
8356	20	12417
12095	19	7633
751	10	11244
3235	18	12820
1933	14	1288
3123	34	804
13318	18	142
11700	11	3142
13165	30	1589
9262	11	4049
5521	22	5088
10433	20	9979
12666	30	11429
8976	15	4739
9075	26	2944
2006	4	13636
13578	33	5388
9235	3	13207
8769	34	804
6152	34	1439
4623	22	2701
175	36	9366
1561	33	8780
4544	33	12519
5514	22	5859
2746	32	2192
10316	11	7370
2335	23	13627
6098	30	7643
3754	24	10208
10607	30	832
2602	11	3
10228	14	11910
12930	14	8730
1426	30	1511
6855	18	8740
11760	4	2208
8799	33	8828
11822	10	6336
11438	25	13857
13183	15	12743
11901	6	7522
635	4	12440
13949	27	6748
12195	24	13316
3118	30	3064
9589	31	5261
10650	34	10937
10273	11	10316
13302	10	6799
4218	35	13701
405	15	7511
7865	4	12318
3731	15	1204
12350	15	2637
5827	13	6165
10974	4	1177
3478	33	9972
8753	26	5648
6221	10	2943
1699	33	1121
6070	5	7129
6117	18	11691
5662	0	3315
9924	20	11096
12404	15	6177
10236	24	6916
7557	18	8536
833	14	12043
6675	36	5511
6379	34	5726
12486	18	9216
1005	10	302
5288	33	2648
1983	33	8831
1881	4	2845
3528	0	70
9596	15	12467
7923	31	10078
8809	18	2584
1743	13	11165
10913	15	5033
3493	27	12937
7178	25	9772
6308	2	11522
10193	10	8732
3718	13	375
2974	18	2973
11513	34	10937
4482	10	11355
10156	29	10997
5996	34	3132
13378	22	7051
6280	33	598
10987	4	10644
5364	14	5653
12092	5	9234
5926	20	4016
5172	27	6748
4695	1	9778
5342	18	1710
5049	4	10951
8157	15	10851
8862	27	3493
6216	33	12350
1291	10	110
6892	33	3638
3703	17	1431
1202	33	4180
112	18	4232
629	25	6359
5485	18	12303
8785	27	6748
9696	30	1665
6382	20	5102
435	14	9051
10109	10	11355
879	14	1307
7457	33	557
2807	10	9384
10434	18	10013
13553	27	12236
13098	17	10555
5403	15	2678
3727	10	11355
5708	9	5570
3314	30	11324
4154	10	10203
13647	0	2059
10185	0	3315
10685	10	11465
4321	2	11147
12395	10	6824
2210	17	1345
10935	18	3138
5648	26	3881
2705	13	12575
5181	27	6481
10784	18	10013
6441	10	8559
7578	6	9987
5268	10	2943
6790	18	7731
1063	33	13332
10506	30	3462
